TweetID,Labels,Targets
1498113915728936962,Non-Hate,
1497863360246951936,Non-Hate,
1495992403676774404,Non-Hate,
1498237315969437696,Non-Hate,
1497841470962761730,Non-Hate,
1498415317797773317,Non-Hate,
1503886219746361346,Non-Hate,
1498090323087663106,Non-Hate,
1497832100803727362,Non-Hate,
1503905846954188804,Non-Hate,
1497925368933715973,Non-Hate,
1497832158643113984,Non-Hate,
1498122383613333506,Non-Hate,
1497945962739871750,Non-Hate,
1496001761898860548,Non-Hate,
1497841215240171520,Non-Hate,
1498268253612920838,Non-Hate,
1497918356393013254,Non-Hate,
1498122052166946816,Non-Hate,
1495994896150577153,Non-Hate,
1497849372511555584,Non-Hate,
1496004707311140866,Non-Hate,
1498314914854809602,Non-Hate,
1498164225822318592,Non-Hate,
1497841264976351232,Non-Hate,
1497832356375568388,Non-Hate,
1498106659167604737,Non-Hate,
1497955404197679106,Non-Hate,
1497832297751580673,Non-Hate,
1498348006575333381,Non-Hate,
1497832252209876994,Non-Hate,
1498289678016995333,Non-Hate,
1498179951237169152,Non-Hate,
1497971124327661584,Non-Hate,
1498305868030431237,Non-Hate,
1497871216618913793,Non-Hate,
1503966367921303555,Non-Hate,
1503966896588267524,Non-Hate,
1498297814337695746,Non-Hate,
1498297817881845764,Non-Hate,
1498400051684687873,Non-Hate,
1497971346730532876,Non-Hate,
1503956050793451522,Non-Hate,
1497925234678284298,Non-Hate,
1495998194173550593,Non-Hate,
1495988654359076869,Non-Hate,
1497945957740302336,Non-Hate,
1495978174898966530,Non-Hate,
1497955349646749698,Non-Hate,
1497848994449534977,Non-Hate,
1497902094996619267,Non-Hate,
1498314839470579716,Non-Hate,
1498237291684577283,Non-Hate,
1497832167015018497,Non-Hate,
1497831869160820739,Non-Hate,
1497831886772584451,Non-Hate,
1503886072736014337,Non-Hate,
1498172685163053058,Non-Hate,
1497870998779138049,Non-Hate,
1498122325073412098,Non-Hate,
1498282472731119618,Non-Hate,
1498221638378311682,Non-Hate,
1498347655860142080,Non-Hate,
1498188062161272838,Non-Hate,
1498213602381152258,Non-Hate,
1496012169028288513,Non-Hate,
1498379490724126726,Non-Hate,
1498379338353455109,Non-Hate,
1503896036917780484,Non-Hate,
1503896177388969992,Non-Hate,
1495993257154727938,Non-Hate,
1496000582162784256,Non-Hate,
1498146803702964224,Non-Hate,
1498114247355936771,Non-Hate,
1497848940162551809,Non-Hate,
1497925091987886080,Non-Hate,
1498122316592599041,Non-Hate,
1495997253852483591,Non-Hate,
1497893226199805954,Non-Hate,
1498251963158331394,Non-Hate,
1503966658032939010,Non-Hate,
1497871308163477505,Non-Hate,
1503977301192499207,Non-Hate,
1498147210445393927,Non-Hate,
1498415616637681668,Non-Hate,
1498106688636960768,Non-Hate,
1497878811966386178,Non-Hate,
1497925012568694788,Non-Hate,
1497885983051706370,Non-Hate,
1498172350679994368,Non-Hate,
1498106914307198979,Non-Hate,
1503925574938632194,Non-Hate,
1498322842227777540,Non-Hate,
1498305947793600515,Non-Hate,
1496027597213474817,Non-Hate,
1503896506855673857,Non-Hate,
1498274880407863301,Non-Hate,
1497832264390127619,Non-Hate,
1497832096085299205,Non-Hate,
1503935240984842247,Non-Hate,
1498180022825365507,Non-Hate,
1496036172249841666,Non-Hate,
1498821000762621952,Hate,Community
1498821016503533569,Hate,Individual
1498830022471213067,Hate,Community
1498830059280289794,Hate,Organisation
1498830063877468167,Hate,Individual
1498830227908317188,Hate,Individual
1498839190599049216,Hate,Community
1498848267127382016,Hate,Individual
1498848602759725060,Hate,Individual
1498866374055108608,Hate,Community
1498866399489540096,Hate,Community
1498866601700909057,Hate,Individual
1498875345826689024,Hate,Organisation
1498875639297941505,Hate,Community
1499180536383815680,Hate,Individual
1499180610832801794,Hate,Individual
1499180656781193217,Hate,Individual
1499196919524040706,Hate,Individual
1499204766856929280,Hate,Individual
1499204803901153282,Hate,Individual
1499212856515981315,Hate,Organisation
1499220608730738692,Hate,Community
1499228410807128067,Hate,Individual
1499244557665546242,Hate,Organisation
1499897560793853954,Hate,Community
1499906725394235395,Hate,Individual
1499906822093918208,Hate,Individual
1499906826204188673,Hate,Community
1499906917170401285,Hate,Community
1499907140198154241,Hate,Organisation
1499907177338875907,Hate,Individual
1499916748912414720,Hate,Individual
1499916833369075713,Hate,Individual
1499916992446402561,Hate,Community
1499946119622709251,Hate,Community
1499946218314559489,Hate,Community
1499946459273506816,Hate,Community
1499955743897927684,Hate,Individual
1499955753133776896,Hate,Individual
1499955761522356225,Hate,Community
1499955819420340227,Hate,Individual
1499965496896397313,Hate,Community
1499965526176825344,Hate,Individual
1499965571231854592,Hate,Individual
1499965692090535936,Hate,Organisation
1499975234794835971,Hate,Community
1499984392168501250,Hate,Community
1499984852447334400,Hate,Organisation
1500262187989966849,Hate,Individual
1500270920820310024,Hate,Community
1500270942542602240,Hate,Organisation
1500270954685022210,Hate,Community
1500270987790909440,Hate,Individual
1500271038730485762,Hate,Individual
1500271135157592070,Hate,Community
1500271247883739138,Hate,Community
1500280422093443075,Hate,Individual
1500280755829633024,Hate,Individual
1500289580494381058,Hate,Individual
1500298661091287042,Hate,Individual
1500306794643550210,Hate,Organisation
1500306857310752771,Hate,Community
1500306933357682691,Hate,Individual
1500315604443557891,Hate,Organisation
1500315775529361410,Hate,Community
1500315825340760064,Hate,Organisation
1500324385454010375,Hate,Individual
1500333314854555651,Hate,Organisation
1500333366050267137,Hate,Individual
1500333512318017536,Hate,Individual
1500622285329231872,Hate,Individual
1500622642960732160,Hate,Individual
1500630683814961154,Hate,Community
1500649359448461312,Hate,Individual
1500666964926205953,Hate,Individual
1500675675258523648,Hate,Community
1500700731610832897,Hate,Individual
1500700733259268096,Hate,Individual
1500700737143250948,Hate,Individual
1500984790589353985,Hate,Individual
1500992793967468544,Hate,Organisation
1500992828696113154,Hate,Individual
1500999982702157825,Hate,Organisation
1501008480039223300,Hate,Individual
1501008561601667074,Hate,Individual
1501008808163758083,Hate,Organisation
1501008859439239169,Hate,Individual
1501025375366877189,Hate,Individual
1501025615515992067,Hate,Community
1501034129382690819,Hate,Individual
1501034146231361538,Hate,Organisation
1501034196965355522,Hate,Individual
1501034225927180288,Hate,Individual
1501034333922271233,Hate,Community
1501042853107097600,Hate,Individual
1501050966770008065,Hate,Organisation
1501059172942684160,Hate,Community
1501067974379466752,Hate,Individual
1501349348721901568,Hate,Individual
1501349401905840133,Hate,Community
1501349510986952708,Hate,Community
1501359078270021635,Hate,Community
1501386966503505927,Hate,Community
1501386999223271427,Hate,Individual
1501387008798691333,Hate,Individual
1501387200692310017,Hate,Individual
1501396701424148483,Hate,Individual
1501396768285675526,Hate,Individual
1501405801675587586,Hate,Individual
1501406060782837772,Hate,Organisation
1501415450860990465,Hate,Individual
1501425290051997698,Hate,Community
1501443938359644161,Hate,Individual
1501444134497882114,Hate,Organisation
1501715300475183105,Hate,Organisation
1501715678495051779,Hate,Organisation
1501715678675537930,Hate,Individual
1501724768554389505,Hate,Community
1501724856789970955,Hate,Individual
1501724869616193541,Hate,Individual
1501724944144777222,Hate,Community
1501734548379291651,Hate,Individual
1501734619070152705,Hate,Individual
1501734712422846464,Hate,Individual
1501744472803057671,Hate,Individual
1501762993599754244,Hate,Individual
1501772742189883395,Hate,Organisation
1501772885131677697,Hate,Individual
1501772953003954176,Hate,Organisation
1501781748677500928,Hate,Individual
1501781902746865664,Hate,Organisation
1501790986019684356,Hate,Community
1501790987013836802,Hate,Individual
1501791127480979456,Hate,Individual
1501800175848804352,Hate,Organisation
1502072349117530121,Hate,Community
1502072424283590657,Hate,Individual
1502072436887539721,Hate,Organisation
1502072525987233792,Hate,Individual
1502099268043251715,Hate,Individual
1502108827336032269,Hate,Individual
1502117751468478464,Hate,Individual
1502117992523612200,Hate,Community
1502126605497663490,Hate,Individual
1502135237253296135,Hate,Individual
1502145076620926978,Hate,Individual
1502153974761197576,Hate,Community
1502154209415745540,Hate,Individual
1502154296036511744,Hate,Community
1502163535362547712,Hate,Individual
1502439602069590018,Hate,Individual
1502447856673820673,Hate,Individual
1502448189349277702,Hate,Individual
1502448244391137282,Hate,Community
1502457040765128707,Hate,Community
1502465939723661316,Hate,Organisation
1502465992982683648,Hate,Individual
1502475037185564675,Hate,Organisation
1502484177358258180,Hate,Organisation
1502484299253174275,Hate,Individual
1502493051444514820,Hate,Organisation
1502493129508859904,Hate,Individual
1502493274585673734,Hate,Individual
1502493376259702788,Hate,Organisation
1502502773975179267,Hate,Individual
1502502932759166986,Hate,Individual
1502530258586771458,Hate,Individual
1502801637571760130,Hate,Individual
1502801844766232578,Hate,Individual
1502801847601577994,Hate,Individual
1502801904774127616,Hate,Organisation
1502801907135369220,Hate,Individual
1502801931126853641,Hate,Individual
1502801938508824577,Hate,Individual
1502802029214937092,Hate,Individual
1502810424533827585,Hate,Organisation
1502810427083870212,Hate,Individual
1502810488526278662,Hate,Individual
1502810554548764673,Hate,Individual
1502810595732738051,Hate,Individual
1502810702188363779,Hate,Individual
1502810749462228992,Hate,Individual
1502810760980099073,Hate,Organisation
1502810761122521088,Hate,Individual
1502819355956023301,Hate,Community
1502819436696379399,Hate,Community
1502827543346532354,Hate,Individual
1502827558429200387,Hate,Individual
1502827590196867073,Hate,Individual
1502827795046707203,Hate,Individual
1502836528158064647,Hate,Organisation
1502836610731237385,Hate,Individual
1502836644533047302,Hate,Community
1502844739053363209,Hate,Community
1502844766672797697,Hate,Individual
1502844814374715392,Hate,Community
1502853299690786816,Hate,Individual
1502853619548184576,Hate,Individual
1502862373836963843,Hate,Organisation
1502871856843526149,Hate,Individual
1502872012158640135,Hate,Organisation
1502872068110655489,Hate,Community
1502872318544076801,Hate,Community
1502881493437366272,Hate,Individual
1502881555055751168,Hate,Individual
1502881676359262209,Hate,Individual
1502881686069067776,Hate,Individual
1502889958473932801,Hate,Community
1502890093069053958,Hate,Individual
1503174281232068615,Hate,Individual
1503174323728629760,Hate,Individual
1503174454440083460,Hate,Individual
1503182958940889094,Hate,Individual
1503182966733910024,Hate,Organisation
1503191309460287489,Hate,Individual
1503191333200179201,Hate,Organisation
1503274859731816454,Hate,Organisation
1503275079265927169,Hate,Community
1503283219181019146,Hate,Individual
1503283298025443328,Hate,Organisation
1503290942635266052,Hate,Individual
1503290982531485698,Hate,Individual
1503290993797439491,Hate,Organisation
1503291021496655876,Hate,Individual
1503291159891873794,Hate,Individual
1503291266683092992,Hate,Individual
1503298670954831874,Hate,Individual
1503298847019352068,Hate,Individual
1503526056732602370,Hate,Individual
1503534039176998912,Hate,Individual
1503534354823360514,Hate,Organisation
1503541466613927940,Hate,Community
1503541723275792385,Hate,Individual
1503549508264738816,Hate,Individual
1503549552946823176,Hate,Community
1503549708257546243,Hate,Individual
1503557066304204803,Hate,Organisation
1503565177949757443,Hate,Organisation
1503565283126038532,Hate,Individual
1503565381109174274,Hate,Organisation
1503565440139862021,Hate,Individual
1503572683656597507,Hate,Individual
1503572765798014984,Hate,Individual
1503580456154972161,Hate,Organisation
1503580524803424257,Hate,Organisation
1503580529807003651,Hate,Individual
1503580747642249216,Hate,Community
1503588125469204482,Hate,Community
1503588203428605955,Hate,Organisation
1504247008114135040,Hate,Individual
1504247095422771208,Hate,Individual
1504247150917652482,Hate,Organisation
1504247241799700485,Hate,Individual
1504247285856800776,Hate,Individual
1504256238732914689,Hate,Community
1504256282835881984,Hate,Individual
1504256424406249475,Hate,Community
1504256508078526472,Hate,Individual
1504266013436628993,Hate,Individual
1504266174791618561,Hate,Individual
1504266273613656064,Hate,Organisation
1504266298720768002,Hate,Organisation
1504383174662569986,Hate,Individual
1504392887261405188,Hate,Organisation
1504393062226837504,Hate,Individual
1504411378999832580,Hate,Organisation
1504430226507325443,Hate,Individual
1504430352588328960,Hate,Individual
1505336671952379912,Hate,Individual
1505336810867732486,Hate,Individual
1505346084729671689,Hate,Individual
1505346177323122689,Hate,Organisation
1505346288329535489,Hate,Individual
1505346421498978306,Hate,Organisation
1505346464121188352,Hate,Individual
1505355480939565056,Hate,Individual
1505355578780041219,Hate,Community
1505355604524630020,Hate,Organisation
1505355609650069508,Hate,Individual
1505355835467313152,Hate,Individual
1505365352170987522,Hate,Organisation
1505365635689181188,Hate,Organisation
1505365652269412352,Hate,Individual
1505365717964763137,Hate,Organisation
1505365762634100740,Hate,Individual
1505375339966513156,Hate,Individual
1505375707026784256,Hate,Community
1505385686870138880,Hate,Community
1505385833909690368,Hate,Community
1505385859771731973,Hate,Organisation
1505385957087846415,Hate,Individual
1505396095232446466,Hate,Individual
1505396158096674816,Hate,Individual
1505396175431688195,Hate,Individual
1505396248462962693,Hate,Individual
1505396316112777216,Hate,Community
1505396501635284995,Hate,Organisation
1505407095184703492,Hate,Organisation
1505407182313074690,Hate,Organisation
1505407277548937219,Hate,Individual
1505407291474219008,Hate,Individual
1505407452312969217,Hate,Organisation
1505417789930094597,Hate,Individual
1505417931273883648,Hate,Community
1505428183931305985,Hate,Individual
1505437553305915392,Hate,Community
1505446644531216385,Hate,Community
1505456028112105474,Hate,Community
1505698035057274888,Hate,Individual
1505698099691503616,Hate,Individual
1505698257942589440,Hate,Individual
1505698300602855430,Hate,Organisation
1505707134511583235,Hate,Organisation
1505707184235102213,Hate,Community
1505707225481809921,Hate,Community
1505707232734121989,Hate,Organisation
1505716363976974338,Hate,Individual
1505725033712390144,Hate,Individual
1505725111529353217,Hate,Organisation
1505725135655157763,Hate,Individual
1505733958318891010,Hate,Individual
1505742404153917442,Hate,Individual
1505742558281940994,Hate,Individual
1505752106422132737,Hate,Organisation
1505752372731158529,Hate,Individual
1505761364735893504,Hate,Individual
1505761405206675456,Hate,Individual
1505761680231440394,Hate,Individual
1505761706315816964,Hate,Individual
1505761774775242755,Hate,Individual
1505761840608985089,Hate,Organisation
1505761872351576067,Hate,Individual
1505761878496067585,Hate,Organisation
1505771209438420992,Hate,Individual
1505771372529680384,Hate,Individual
1505771381371248641,Hate,Organisation
1505781157648076802,Hate,Individual
1505781441673646080,Hate,Community
1505781454546083841,Hate,Individual
1505781470006239233,Hate,Organisation
1505781489413230592,Hate,Organisation
1505790386110971905,Hate,Organisation
1505790510358691843,Hate,Individual
1505790639748833280,Hate,Individual
1505798942608752641,Hate,Individual
1505799034342350852,Hate,Individual
1505799242211725314,Hate,Individual
1505807882079682561,Hate,Individual
1505807902992445440,Hate,Organisation
1506061322378747906,Hate,Organisation
1506061372333105153,Hate,Individual
1506061377995169795,Hate,Organisation
1506061399218393088,Hate,Community
1506061725392674816,Hate,Individual
1506069819422130178,Hate,Community
1506069926221860866,Hate,Community
1506069962775044102,Hate,Organisation
1506070106064900101,Hate,Community
1506080088504344588,Hate,Individual
1506080379727491080,Hate,Organisation
1506089433770172420,Hate,Individual
1506089475289583619,Hate,Community
1506089607712034819,Hate,Individual
1506089767406125062,Hate,Community
1506089793268207619,Hate,Individual
1506089892169801738,Hate,Individual
1506089943357083648,Hate,Community
1506099283828912129,Hate,Individual
1506099308420083714,Hate,Community
1506099367710760962,Hate,Individual
1506099409930575875,Hate,Individual
1506099615220699136,Hate,Organisation
